date,open,high,low,close,volume,tic,day,macd,boll_ub,boll_lb,rsi_30,cci_30,dx_30,close_30_sma,close_60_sma,turbulence,vix,stocktwitsPosts,stocktwitsLikes,stocktwitsImpressions,stocktwitsSentiment,random
2022-01-28,77.37,79.28,75.52,79.27,24434646,MU,4,-2.730092895873497,103.26307741872068,76.67892258127932,40.06681236566691,-150.0535266362599,33.75480047925543,90.00033333333333,88.16666666666667,185.48074590884661,18.73,0.0,0.0,0.0,0.0,0.4613093840366693
2022-01-28,386.76,387.0,372.08,384.36,11966605,NFLX,4,-54.04081159062184,662.1949370822197,331.0420629177804,19.95442264436457,-153.10394506624016,78.54412516141275,532.787,563.25,185.48074590884661,18.73,14.714285714285714,27.714285714285715,78646.85714285714,0.4968939962280733,0.2525415214915153
2022-01-28,144.12,146.03,140.61,145.91,6130224,NKE,4,-4.7787120914503305,168.1157071230466,135.13129287695335,34.21748153704256,-91.85041333263896,50.68938522120708,156.05133333333333,160.2531111111111,185.48074590884661,18.73,0.7142857142857143,0.5714285714285714,630.2857142857143,0.3662834395213591,0.9798703459340653
2022-01-28,220.1215,228.58,212.96,228.4,54377425,NVDA,4,-17.16823082017001,311.9250860244955,208.40491397550454,34.43213773591772,-149.52360975897662,47.18690677862407,271.0686666666667,284.3608888888889,185.48074590884661,18.73,23.428571428571427,31.714285714285715,26132.0,0.5227960651115098,0.20382406936613517
2022-01-28,168.51,172.73,167.21,172.67,5796013,PEP,4,0.11913100545956468,176.56084384720245,170.16215615279756,56.025822712837765,-59.42446408028938,18.783473464555055,172.49699999999999,170.09822222222223,185.48074590884661,18.73,0.0,0.0,0.0,0.3014767068139985,0.44020306467764825
2022-01-28,102.0,103.69,101.39,103.52,5520338,PM,4,2.0174531672080604,105.71579261825674,94.86320738174327,68.79722147515982,92.76246306764243,21.2849685161205,98.04400000000001,95.22133333333333,185.48074590884661,18.73,0.0,0.0,0.0,0.2581449093861007,0.9049030261649791
2022-01-28,158.61,160.95,157.32,160.5,9494403,PG,4,0.17827022343760746,165.20910970268466,156.58989029731538,55.767870035752296,-39.94907720740669,2.9412249462247257,160.779,157.70066666666665,185.48074590884661,18.73,0.14285714285714285,0.14285714285714285,2.0,0.3076901691873878,0.5239440645119531
2022-01-28,24.07,25.24,23.94,25.21,77087065,T,4,0.11881260808998206,28.010736550984497,24.202263449015504,50.857979975636106,-50.13565304698907,15.406983670000068,25.565,24.740222222222222,185.48074590884661,18.73,6.142857142857143,4.714285714285714,60559.71428571428,0.4095785700959867,0.37560261544840745
2022-01-28,831.56,857.5,792.01,846.35,44929650,TSLA,4,-43.28671615027383,1204.0282075725543,828.3147924274459,38.08446736928919,-175.1844711891969,34.832453470078995,1014.5399999999998,1025.82,185.48074590884661,18.73,82.71428571428571,87.57142857142857,130100.71428571429,0.5339636631632916,0.40514509938563514
2022-01-28,118.71,119.6,114.19,117.61,14005884,TSM,4,-0.7460043546819293,140.33994379680283,114.76105620319714,45.493769266899726,-99.87451133906204,17.82869489712708,124.82833333333333,123.01644444444445,185.48074590884661,18.73,1.7142857142857142,1.7142857142857142,6268.571428571428,0.3632859138682389,0.7431280846987774
2022-01-28,49.95,50.51,49.39,50.48,7551381,MO,4,0.722307787131875,51.50031680636783,47.910683193632174,65.75886469161452,69.0267680602872,17.730483647504357,48.933,47.37533333333333,185.48074590884661,18.73,0.7142857142857143,0.42857142857142855,4511.857142857143,0.3138711484234812,0.04980663767822058
2022-01-28,53.77,54.67,53.1,54.33,28590397,PFE,4,-0.8490349817865948,58.36037419475521,51.21662580524479,50.11502639221152,-66.8534894151317,14.12988665827408,56.264,55.33177777777777,185.48074590884661,18.73,5.714285714285714,8.714285714285714,52509.42857142857,0.4765615092589202,0.7042225328645486
2022-01-28,295.6204,301.9,293.0333,301.71,21871620,META,4,-8.710593558309483,350.5163223162816,290.6066776837183,39.8039873938453,-158.48929790835118,54.37460808303369,326.1653333333333,326.448,185.48074590884661,18.73,11.428571428571429,12.714285714285714,73529.57142857143,0.520818412065406,0.002278305329217356
2022-01-28,220.64,228.12,216.1,228.0,26425262,V,4,-0.5394164598536406,227.97387303693887,200.38412696306114,62.47594575557495,145.0014842374399,18.733920433441043,214.675,210.95822222222225,185.48074590884661,18.73,12.857142857142858,10.857142857142858,185437.0,0.349342540374263,0.14745306791015245
2022-01-28,59.39,60.89,58.94,60.84,19101494,KO,4,0.4446153063061331,61.53858760502297,59.168412394977054,63.935022405954236,41.92700712866372,2.371827700154223,59.68066666666667,58.120000000000005,185.48074590884661,18.73,0.8571428571428571,0.5714285714285714,1135.7142857142858,0.3533769802614714,0.2860361339516446
2022-01-28,165.71,170.35,162.8,170.33,179935660,AAPL,4,-2.929258569142746,183.79071378657974,156.21128621342027,51.60656789132392,-54.779185883858204,7.960523006888439,171.84266666666664,170.77555555555554,185.48074590884661,18.73,71.85714285714286,74.0,179813.0,0.532855716,0.9792181496340429
2022-01-28,135.99,137.98,134.6041,137.92,8014359,ABBV,4,0.9772226421567325,138.45561047401605,131.7813895259839,65.7083908785633,98.9093931380319,9.460851859315781,134.324,129.93488888888888,185.48074590884661,18.73,1.5714285714285714,0.8571428571428571,7858.857142857143,0.3611835668241282,0.2210043026373153
2022-01-28,120.77,125.53,119.61,125.35,8286467,ABT,4,-3.3517993964045587,142.6468782624867,117.35412173751328,43.431813900000385,-108.2881980007916,35.29895232254244,132.85766666666666,132.09977777777777,185.48074590884661,18.73,0.14285714285714285,0.14285714285714285,0.42857142857142855,0.2763252777337095,0.020572954811150512
2022-01-28,101.55,105.4,99.35,105.24,98749521,AMD,4,-8.810088381660236,155.36781781638902,101.27718218361103,31.698171522149664,-195.88676345084534,52.71987926567776,133.79433333333336,138.04933333333335,185.48074590884661,18.73,38.57142857142857,59.42857142857143,29085.428571428572,0.5261975425881475,0.5114666615636352
2022-01-28,2817.21,2879.96,2758.585,2879.56,3719599,AMZN,4,-139.43880288838045,3555.681621565799,2697.8393784342006,31.795334157594937,-147.10426064901603,62.173685456855175,3215.6176666666665,3300.754888888889,185.48074590884661,18.73,16.0,17.0,64839.142857142855,0.537884209177134,0.6204768406739348
2022-01-28,188.78,190.72,183.77,190.57,10966711,BA,4,-2.600421182628054,230.98454275527695,189.01245724472307,40.893442922469355,-137.61534384881548,37.7606696720451,206.43233333333333,204.7751111111111,185.48074590884661,18.73,17.142857142857142,21.0,8165.0,0.4758613755630425,0.23441647788699904
2022-01-28,359.05,382.77,355.38,382.51,8813402,MA,4,0.5028462914120837,385.6066051818915,341.43039481810854,60.700921505636856,105.47589566579843,1.8410866792354121,360.7263333333333,351.4291111111111,185.48074590884661,18.73,2.0,0.5714285714285714,9291.57142857143,0.3090931171494488,0.6946631976216722
2022-01-28,63.62,64.71,62.83,64.69,20953451,C,4,0.44955110426622014,68.31298846785654,61.02901153214348,51.166241023700294,27.973247009458756,7.762211318345045,63.12466666666667,63.02533333333333,185.48074590884661,18.73,2.142857142857143,0.5714285714285714,24922.285714285714,0.4051699823293426,0.9113982721493247
2022-01-28,214.3,222.29,210.88,222.13,8254892,CRM,4,-8.650777292486936,253.60638035554018,204.72361964445986,36.758041687220974,-93.77938747951298,57.15026100260173,237.28900000000002,247.74577777777776,185.48074590884661,18.73,1.8571428571428572,1.2857142857142858,2914.1428571428573,0.3720545384789809,0.6445233628374967
2022-01-28,135.21,138.69,133.56,138.63,10011666,DIS,4,-4.277208918847009,167.35457438246925,131.24242561753073,37.84384648240056,-144.0813889577807,54.38847108356687,150.17700000000002,149.84755555555557,185.48074590884661,18.73,5.285714285714286,4.714285714285714,10623.142857142857,0.4785353370930531,0.3794081626523207
2022-01-28,2593.18,2667.13,2569.7,2667.02,1718074,GOOGL,4,-67.50360541450482,2944.655448999531,2512.919551000469,41.12151466095485,-101.94679777981167,33.24082043378101,2787.211666666667,2823.5524444444445,185.48074590884661,18.73,3.5714285714285716,5.428571428571429,34322.28571428572,0.4850562804409126,0.0348485553133594
2022-01-28,337.73,347.15,333.45,347.01,3714571,GS,4,-12.257658157375772,424.57134144215127,320.6376585578488,36.23660904321714,-117.85442282994755,48.76056741563677,376.59766666666667,380.8542222222222,185.48074590884661,18.73,2.2857142857142856,0.42857142857142855,15306.857142857143,0.3761747318017835,0.7363879591950551
2022-01-28,144.19,146.76,142.17,146.61,14116969,JPM,4,-3.9036719150656154,176.07226856678497,137.72473143321506,36.802861888934224,-125.52913434131169,36.517196253412614,157.099,158.17822222222222,185.48074590884661,18.73,2.857142857142857,2.2857142857142856,17391.428571428572,0.4271150474237375,0.12026372465228652
2022-01-28,113.25,115.32,110.06,115.23,18892421,BABA,4,-1.8043035437237478,138.47886732405368,110.28813267594631,43.19782756961387,-102.90432136215708,22.207469712630978,122.36466666666666,123.35288888888888,185.48074590884661,18.73,16.857142857142858,23.285714285714285,17330.714285714286,0.5279224942322481,0.9628604093911702
2022-01-31,308.95,312.38,306.37,310.98,46444536,MSFT,0,-6.236877767335102,331.45024065585494,286.0337593441451,45.00083313271961,-37.52201053617668,24.75335455788269,317.1673333333334,322.4221739130435,141.5650182044493,17.48,15.428571428571429,9.714285714285714,40400.28571428572,0.5192799538579851,0.5563494837627255
2022-01-31,78.96,82.31,78.02,82.27,21898195,MU,0,-2.725687782103776,103.05751854440888,75.7964814555911,43.9427695255606,-110.96733698092203,20.377169355033192,89.98633333333333,88.03847826086957,141.5650182044493,17.48,0.0,0.0,0.0,0.0,0.2594235943669505
2022-01-31,401.97,427.7,398.2,427.14,20047452,NFLX,0,-50.71146668182064,648.3241636937603,327.3828363062397,30.25309240755594,-105.68010794369228,47.16841219015155,527.323,560.2910869565218,141.5650182044493,17.48,28.571428571428573,27.428571428571427,265993.71428571426,0.4968939962280733,0.3529588424926998
2022-01-31,146.27,148.18,145.22,148.07,6932237,NKE,0,-4.35715299780523,165.6382998701184,135.7487001298816,37.29676537648046,-64.82245720492591,39.126287199898044,155.56300000000002,159.9882608695652,141.5650182044493,17.48,1.4285714285714286,2.5714285714285716,19421.714285714286,0.3662834395213591,0.5560257630487573
2022-01-31,231.82,245.09,230.52,244.86,56467968,NVDA,0,-15.626731529628188,307.30398082466905,208.10101917533092,39.94054630078225,-89.31686386452924,26.9325141524549,269.7683333333333,283.50217391304346,141.5650182044493,17.48,16.571428571428573,24.714285714285715,60934.57142857143,0.5227960651115098,0.2228593452895885
2022-01-31,170.77,174.11,170.59,173.52,5908136,PEP,0,0.19743097595721792,176.54811342924998,170.15588657075003,57.508050141433124,12.022289087423319,10.222780950865786,172.55366666666666,170.17260869565217,141.5650182044493,17.48,1.2857142857142858,0.8571428571428571,5983.428571428572,0.3014767068139985,0.3269244240226824
2022-01-31,24.97,25.54,24.62,25.5,97954487,T,0,0.09062459273661361,27.945164581681595,24.357835418318402,52.45317124917948,-27.445925436181966,9.437334482898459,25.624666666666666,24.75673913043478,141.5650182044493,17.48,3.4285714285714284,6.0,15794.57142857143,0.4095785700959867,0.995905268654496
2022-01-31,159.35,160.65,158.87,160.45,8950094,PG,0,0.18603629961398838,164.86604486361333,156.61995513638666,55.68002087175914,-25.608534248494188,2.9412249462247324,160.757,157.7604347826087,141.5650182044493,17.48,1.0,0.8571428571428571,5591.857142857143,0.3076901691873878,0.7111837432162071
2022-01-31,102.47,103.64,102.33,102.85,8025751,PM,0,1.9687597196346331,105.61007894673607,95.75392105326391,66.63233868670875,88.11806137140418,21.284968516120504,98.32633333333334,95.38717391304348,141.5650182044493,17.48,0.14285714285714285,0.0,7.428571428571429,0.2581449093861007,0.6493437069525881
2022-01-31,872.71,937.99,862.05,936.72,34812032,TSLA,0,-40.653002060178096,1200.221649161796,820.1153508382039,44.46895919026966,-95.95159940129443,15.838162379784423,1014.8666666666667,1023.8830434782609,141.5650182044493,17.48,180.71428571428572,252.28571428571428,407279.0,0.5339636631632916,0.4638469403691293
2022-01-31,119.52,122.77,118.81,122.63,10189146,TSM,0,-0.8207728219366714,140.21932945667712,115.11367054332288,49.38565465158425,-48.450912237086,8.886847386059772,125.03033333333333,123.00804347826087,141.5650182044493,17.48,0.8571428571428571,1.1428571428571428,3392.0,0.3632859138682389,0.25660614687353567
2022-01-31,225.55,226.38,222.05,226.17,12380639,V,0,0.5882114518371964,229.42624159599544,199.87775840400454,60.90296966143456,144.91640195973864,18.733920433441035,215.06833333333333,211.2889130434783,141.5650182044493,17.48,3.7142857142857144,4.714285714285714,13973.57142857143,0.349342540374263,0.5596405913514026
2022-01-31,50.09,51.07,50.0,50.88,9212620,MO,0,0.7381415475196604,51.38160615762952,48.37839384237047,67.11679954395382,92.11679758942566,24.017725435340374,49.050666666666665,47.451521739130435,141.5650182044493,17.48,0.42857142857142855,0.8571428571428571,596.1428571428571,0.3138711484234812,0.5062612670960789
2022-01-31,54.0,54.14,52.385,52.69,38644575,PFE,0,-0.879889866741216,57.54236536848632,51.398634631513666,46.780887997580336,-91.15844918778366,19.210978330592518,55.97866666666666,55.27434782608695,141.5650182044493,17.48,8.714285714285714,22.0,66406.42857142857,0.4765615092589202,0.11608805950312717
2022-01-31,300.68,313.79,299.32,313.26,21579474,META,0,-7.769081101078768,348.56902223873783,290.24497776126225,44.88945313167236,-92.66575264939334,30.618571916383818,325.444,326.1613043478261,141.5650182044493,17.48,10.142857142857142,12.285714285714286,70827.57142857143,0.520818412065406,0.41738567681628946
2022-01-31,107.93,114.31,106.9,114.25,97205994,AMD,0,-8.448046585617533,153.53833190137178,100.14166809862823,37.86401107259837,-126.8290121895011,29.822498453390562,132.98133333333334,137.53195652173915,141.5650182044493,17.48,40.285714285714285,94.14285714285714,39842.142857142855,0.5261975425881475,0.2261770569275443
2022-01-31,60.3,61.14,60.15,61.01,22045321,KO,0,0.4716992610094195,61.532435259783675,59.35456474021634,64.58387356787921,75.06086921913442,6.477625980652061,59.75933333333334,58.18282608695652,141.5650182044493,17.48,0.0,0.0,0.0,0.3533769802614714,0.4374928958754317
2022-01-31,136.82,137.17,135.62,136.89,10299974,ABBV,0,1.0588198899630186,138.62183807233794,131.7641619276621,63.340781874535786,84.23790204587475,9.460851859315795,134.49433333333334,130.08608695652174,141.5650182044493,17.48,2.2857142857142856,0.8571428571428571,13157.285714285714,0.3611835668241282,0.4632636996330789
2022-01-31,125.52,127.96,125.13,127.46,7210140,ABT,0,-2.9699544606397836,140.96198068049802,117.71101931950194,46.7453727019086,-64.46443936706541,20.628445912085613,132.57,131.99891304347827,141.5650182044493,17.48,0.5714285714285714,1.0,24079.0,0.2763252777337095,0.06539586466578229
2022-01-31,378.68,386.55,376.29,386.38,6345160,MA,0,2.5575966646884467,389.08919450976714,340.6538054902328,61.75709332419693,167.20010812533144,5.605569749238966,361.84166666666664,352.1889130434783,141.5650182044493,17.48,2.4285714285714284,0.5714285714285714,15144.0,0.3090931171494488,0.2043361398011394
2022-01-31,2895.0,3007.21,2886.0101,2991.47,3915372,AMZN,0,-127.38286300821846,3530.945622641332,2688.2883773586673,37.89294597485005,-90.66834414585924,35.426732456348375,3202.7526666666668,3294.0313043478263,141.5650182044493,17.48,18.142857142857142,24.428571428571427,60716.71428571428,0.537884209177134,0.481834498816739
2022-01-31,190.73,200.34,190.0,200.24,15504556,BA,0,-2.6581886161710884,231.0298907768038,188.8591092231962,46.64590333412891,-74.9830234455556,18.810003213984626,206.74733333333333,204.67652173913046,141.5650182044493,17.48,16.285714285714285,18.285714285714285,101568.71428571429,0.4758613755630425,0.7320674599707595
2022-01-31,118.17,125.87,117.5,125.79,20346454,BABA,0,-1.2730493296687513,138.58966378139502,110.877336218605,49.9066893536603,6.272678141092625,0.003285792165596654,122.54933333333334,123.40586956521739,141.5650182044493,17.48,19.571428571428573,19.428571428571427,41564.857142857145,0.5279224942322481,0.21725686709120862
2022-01-31,170.16,175.0,169.51,174.78,115541590,AAPL,0,-2.015871427503839,183.38264799704126,156.34035200295875,55.09520384152311,15.37149430788082,5.089613176786136,171.92666666666668,170.86260869565217,141.5650182044493,17.48,49.714285714285715,62.857142857142854,74234.57142857143,0.532855716,0.2982321346455994
2022-01-31,222.95,232.91,222.26,232.63,7084216,CRM,0,-7.218782531196496,249.6267622059529,206.55323779404705,42.42720678977719,-37.57059559180158,30.362016633991516,236.60599999999997,247.41717391304348,141.5650182044493,17.48,2.142857142857143,0.7142857142857143,8877.714285714286,0.3720545384789809,0.5030740211186687
2022-01-31,138.86,143.15,138.47,142.97,10185499,DIS,0,-3.921826325968425,166.7683699733707,130.63663002662932,43.378110044083535,-86.16192187940642,32.659662278078805,149.98433333333332,149.69804347826087,141.5650182044493,17.48,4.857142857142857,2.857142857142857,9697.57142857143,0.4785353370930531,0.33864086231356694
2022-01-31,2683.2399,2709.46,2644.19,2706.07,1999300,GOOGL,0,-59.0242550629232,2920.1468438541074,2518.3311561458927,43.797031755061525,-63.31519174279636,22.569315605640366,2781.117333333333,2820.9984782608694,141.5650182044493,17.48,8.428571428571429,5.571428571428571,33123.0,0.4850562804409126,0.13467785792490738
2022-01-31,344.6,355.21,343.44,354.68,3312350,GS,0,-11.356490611903268,423.5482922896334,318.8737077103665,40.02573424162991,-80.56693880775352,34.97758917028263,375.1746666666667,380.28521739130434,141.5650182044493,17.48,1.0,0.42857142857142855,2049.1428571428573,0.3761747318017835,0.5502994125058112
2022-01-31,145.64,148.79,144.67,148.6,13985745,JPM,0,-3.757521494062985,175.9222047700532,136.8997952299468,39.390610984095304,-94.1470721635185,28.579392391088604,156.70533333333333,157.97,141.5650182044493,17.48,1.8571428571428572,1.8571428571428572,3866.0,0.4271150474237375,0.45826153570487804
2022-01-31,64.01,65.25,63.6,65.12,23067400,C,0,0.4699266369273545,67.94274472264028,61.87225527735971,52.31813866542024,42.01411358843916,3.4240553389261694,63.25966666666667,63.07086956521739,141.5650182044493,17.48,2.857142857142857,1.4285714285714286,11106.42857142857,0.4051699823293426,0.015864102352353693
2022-02-01,310.41,310.63,305.1293,308.76,40950396,MSFT,1,-5.454075822324285,326.57756109626797,288.307438903732,44.06661332614868,-43.762354726911184,26.11282545201626,316.666,322.1314893617021,38.9484964314932,16.19,16.428571428571427,12.285714285714286,37150.71428571428,0.5192799538579851,0.16545588878369277
2022-02-01,82.2,82.39,80.42,81.45,15237402,MU,1,-2.7548353403055756,102.44582393945696,74.97817606054305,43.15364608997795,-103.0322392277125,20.03832456052945,89.93466666666669,87.89829787234044,38.9484964314932,16.19,0.0,0.0,0.0,0.0,0.9810923849311181
2022-02-01,432.96,458.48,425.5401,457.13,22568099,NFLX,1,-45.19106640293438,633.214427457949,328.468572542051,36.205416122403356,-71.23505262847046,28.861720538981672,523.003,558.096170212766,38.9484964314932,16.19,17.571428571428573,17.857142857142858,30951.0,0.4968939962280733,0.9531541034364814
2022-02-01,149.5,149.68,146.8,148.22,6694995,NKE,1,-3.9654954167008896,163.31205243373117,136.4299475662688,37.506916610397525,-53.24742945644735,31.59535723880514,155.125,159.73787234042553,38.9484964314932,16.19,1.8571428571428572,0.8571428571428571,23516.85714285714,0.3662834395213591,0.18432643620687106
2022-02-01,251.04,251.45,238.9001,246.38,51892517,NVDA,1,-14.122501641779138,300.3167581326725,209.60524186732744,40.41871593489434,-67.78169146092021,20.125465303569744,268.714,282.7123404255319,38.9484964314932,16.19,26.142857142857142,23.571428571428573,57737.0,0.5227960651115098,0.5228745694558554
2022-02-01,173.15,173.43,169.56,172.34,5952749,PEP,1,0.16470118613284512,176.54448527104068,170.0955147289593,54.85281853442367,-29.56993993575502,15.10435757596928,172.68833333333333,170.21872340425531,38.9484964314932,16.19,1.9285714285714286,0.7857142857142857,21738.35714285714,0.3014767068139985,0.11969798281675548
2022-02-01,102.9,103.65,102.02,103.25,8047785,PM,1,1.9392143438506082,105.52078459213412,96.59521540786587,67.26845773940937,83.72282109433081,17.62122452053223,98.653,95.5544680851064,38.9484964314932,16.19,0.8571428571428571,0.0,6310.0,0.2581449093861007,0.3890413921742846
2022-02-01,160.79,161.3,157.73,159.74,6284069,PG,1,0.13476024473570192,164.60080299370006,156.56919700629996,54.4207201252184,-40.81880075041637,8.497940886240622,160.833,157.80255319148938,38.9484964314932,16.19,2.0,0.2857142857142857,11625.0,0.3076901691873878,0.5867246817063595
2022-02-01,24.19,24.6,24.12,24.42,130356035,T,1,-0.016497623142008422,28.031823658442185,24.170176341557813,46.62266971968526,-91.59341748996924,17.07909138141365,25.646,24.749574468085108,38.9484964314932,16.19,36.57142857142857,59.142857142857146,115309.71428571429,0.4095785700959867,0.3737821970346288
2022-02-01,935.21,943.7,905.0,931.25,24379446,TSLA,1,-38.55080620946035,1167.339179170855,826.1448208291449,44.18367685791176,-81.9732263034546,14.613762443442136,1014.8226666666667,1021.9121276595745,38.9484964314932,16.19,49.142857142857146,76.42857142857143,73585.85714285714,0.5339636631632916,0.910008883142929
2022-02-01,122.9,123.2369,120.1,123.05,6956333,TSM,1,-0.8372634132790182,140.0849735640574,114.67302643594257,49.69652600250217,-42.7298405120353,7.601200751018242,125.25466666666667,123.00893617021276,38.9484964314932,16.19,0.42857142857142855,0.5714285714285714,548.8571428571429,0.3632859138682389,0.30261448178319195
2022-02-01,50.97,51.03,50.36,50.64,7129359,MO,1,0.7234262105087623,51.251788717290005,48.77521128271001,65.5043887937563,88.16021788584737,24.017725435340363,49.13033333333333,47.519361702127654,38.9484964314932,16.19,0.42857142857142855,1.0,2494.714285714286,0.3138711484234812,0.7354330232777314
2022-02-01,52.74,53.16,52.39,53.07,27883325,PFE,1,-0.8644257346655451,57.243503958063314,51.3394960419367,47.61625100890022,-92.8015463648177,19.210978330592525,55.765,55.22744680851064,38.9484964314932,16.19,9.571428571428571,25.0,83956.57142857143,0.4765615092589202,0.649410127905368
2022-02-01,314.555,319.6598,312.12,319.0,18023796,META,1,-6.4963624893166525,346.16754893736356,290.69245106263645,47.18341649837069,-44.13645488972235,20.807903394417178,324.951,326.0089361702128,38.9484964314932,16.19,13.571428571428571,11.428571428571429,81135.28571428571,0.520818412065406,0.23535366033203442
2022-02-01,226.9,234.6101,226.42,232.36,12247202,V,1,1.9460582746640682,231.73223110373235,198.6647688962677,64.06850647629179,217.98414312451226,29.80080611928564,215.751,211.73723404255318,38.9484964314932,16.19,3.5714285714285716,4.285714285714286,10703.57142857143,0.349342540374263,0.3070390408925856
2022-02-01,60.91,61.14,60.16,60.56,20841657,KO,1,0.45250758449179784,61.45341243412201,59.559587565878,61.55148530776097,61.17442758305241,6.477625980652045,59.85366666666667,58.233404255319144,38.9484964314932,16.19,0.5714285714285714,0.14285714285714285,4229.0,0.3533769802614714,0.9993374561685879
2022-02-01,174.01,174.84,172.31,174.61,86213911,AAPL,1,-1.2907334143520188,181.97834406632998,157.00465593367002,54.93868750462855,25.036147140060873,5.089613176786122,172.04233333333332,170.9423404255319,38.9484964314932,16.19,30.285714285714285,36.142857142857146,101666.85714285714,0.532855716,0.5044294327729486
2022-02-01,137.37,137.84,136.04,137.0,7413881,ABBV,1,1.1191618223013506,138.7943891413579,131.7496108586421,63.48613543308125,97.11697829826659,12.833563932372414,134.74333333333334,130.2331914893617,38.9484964314932,16.19,2.7142857142857144,0.5714285714285714,51042.57142857143,0.3611835668241282,0.6120388174702777
2022-02-01,127.37,127.66,126.24,127.2,5602013,ABT,1,-2.657163792624104,139.45964908902351,118.02935091097648,46.39891960596725,-57.81453609876065,20.62844591208562,132.23966666666666,131.8968085106383,38.9484964314932,16.19,0.6428571428571429,0.42857142857142855,2906.0,0.2763252777337095,0.24994508479698696
2022-02-01,116.75,117.26,112.73,116.78,122467874,AMD,1,-7.871054366589931,149.80530744357714,100.52869255642287,39.45175491181485,-94.74626633958516,23.280754715772876,132.28233333333333,137.0904255319149,38.9484964314932,16.19,23.285714285714285,41.0,28741.571428571428,0.5261975425881475,0.8936424664494486
2022-02-01,3000.0,3034.16,2952.5548,3023.87,2960992,AMZN,1,-113.96368184512085,3488.8489577030546,2691.9630422969453,39.512555402861246,-68.86915877154777,30.552093627147357,3190.203333333333,3288.283191489362,38.9484964314932,16.19,20.714285714285715,27.571428571428573,50137.28571428572,0.537884209177134,0.8430203592699156
2022-02-01,202.48,208.89,200.495,208.34,12265145,BA,1,-2.0429325306735393,231.0449915436481,188.8920084563519,50.795488672106906,-9.538593397383835,5.077108383567247,207.27100000000002,204.75446808510637,38.9484964314932,16.19,15.285714285714286,15.0,19649.14285714286,0.4758613755630425,0.9518525285453514
2022-02-01,385.76,395.5,382.42,392.06,5841117,MA,1,4.579289209338242,392.939060542225,338.91493945777506,63.25641348551479,198.3027516158778,13.957442146642007,363.26666666666665,353.03723404255317,38.9484964314932,16.19,3.4285714285714284,2.4285714285714284,27250.0,0.3090931171494488,0.20354339783671194
2022-02-01,65.44,66.69,65.04,66.56,26868430,C,1,0.592520158597253,68.07612821809593,62.08487178190408,55.92019646465668,79.94624029045413,7.222602183628002,63.49366666666666,63.145106382978724,38.9484964314932,16.19,3.857142857142857,1.2857142857142858,13080.5,0.4051699823293426,0.6065654405801468
2022-02-01,232.37,232.78,226.32,232.12,6387115,CRM,1,-6.05442427274096,244.35309387902285,209.49290612097715,42.23696294601611,-29.196923678925202,30.36201663399153,235.91233333333335,247.09170212765957,38.9484964314932,16.19,3.857142857142857,1.1428571428571428,9154.42857142857,0.3720545384789809,0.777996398613286
2022-02-01,143.02,144.69,142.25,144.49,8573340,DIS,1,-3.480405422663182,165.83325677285617,130.34474322714382,45.14760140160484,-59.185882018593226,26.108548571653888,149.842,149.5872340425532,38.9484964314932,16.19,4.428571428571429,2.5714285714285716,11665.285714285714,0.4785353370930531,0.5494813511743931
2022-02-01,2751.89,2755.855,2687.37,2752.88,3432182,GOOGL,1,-48.06725685966012,2894.9461140277353,2528.836885972264,46.79511357623797,-31.023913874251967,12.054442128651274,2778.3966666666665,2819.5491489361702,38.9484964314932,16.19,14.285714285714286,16.0,34075.28571428572,0.4850562804409126,0.47451560091384903
2022-02-01,356.13,364.54,354.05,364.06,3303705,GS,1,-9.79117178851402,420.8060415515748,318.48895844842514,44.21928908015417,-44.455825674210736,21.094389655332733,374.5833333333333,379.94,38.9484964314932,16.19,1.1428571428571428,0.8571428571428571,6220.142857142857,0.3761747318017835,0.5703758322242257
2022-02-01,148.69,151.47,148.3,151.15,14584935,JPM,1,-3.401714221542875,175.36306151565287,136.40393848434712,42.51107584177158,-60.24491607013419,18.8286720827474,156.51833333333332,157.82489361702127,38.9484964314932,16.19,2.5714285714285716,1.1428571428571428,25144.14285714286,0.4271150474237375,0.5437298646061861
2022-02-01,124.81,128.0,122.97,127.22,15036085,BABA,1,-0.7312084318941601,138.81639934235903,111.33460065764096,50.72201705449242,38.4108834724359,3.770156252507701,122.72,123.48702127659575,38.9484964314932,16.19,18.0,25.285714285714285,14894.714285714286,0.5279224942322481,0.8199456701543264
2022-02-02,309.63,315.12,308.88,313.46,36635989,MSFT,2,-4.412341426489434,323.19680857428654,290.1331914257134,46.49913897450762,-20.605880707861086,17.874376878664975,316.45099999999996,321.9508333333333,218.56053012969204,15.87,19.571428571428573,16.857142857142858,90629.14285714286,0.5192799538579851,0.684058135735151
2022-02-02,448.25,451.98,426.48,429.48,14346010,NFLX,2,-42.50564857215221,617.4510303635583,328.0649696364417,33.48025450957829,-75.00581990550656,28.861720538981672,517.5276666666666,555.4166666666666,218.56053012969204,15.87,19.285714285714285,21.857142857142858,74527.71428571429,0.4968939962280733,0.6982112811780634
2022-02-02,148.35,149.46,147.53,148.71,5491706,NKE,2,-3.5752172599407572,159.95091612710075,138.02308387289924,38.20677622012472,-47.92355101249115,31.59535723880516,154.84933333333336,159.508125,218.56053012969204,15.87,0.8571428571428571,0.42857142857142855,12593.57142857143,0.3662834395213591,0.9719538895366754
